file_id,class_id,p_target,p_confusable,top_confusable,decision,priority,onset,offset,path_norm
fsd50k_object_drop_dishes_14781edd,object_drop_dishes,0.0027,0.0055,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_14781edd.wav
fsd50k_object_drop_dishes_14ac1cbd,object_drop_dishes,0.0012,0.0007,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_14ac1cbd.wav
fsd50k_object_drop_dishes_14fd0ef0,object_drop_dishes,0.0085,0.0798,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_14fd0ef0.wav
fsd50k_object_drop_dishes_15c45bf0,object_drop_dishes,0.0019,0.003,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_15c45bf0.wav
fsd50k_object_drop_dishes_16b3d03b,object_drop_dishes,0.0725,0.1431,glass_breaking,review,high,1.229,2.288,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_16b3d03b.wav
fsd50k_object_drop_dishes_17ea1e4c,object_drop_dishes,0.0385,0.2315,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_17ea1e4c.wav
fsd50k_object_drop_dishes_1927b144,object_drop_dishes,0.038,0.0294,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1927b144.wav
fsd50k_object_drop_dishes_1b00aeae,object_drop_dishes,0.0002,0.0003,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1b00aeae.wav
fsd50k_object_drop_dishes_1b87748c,object_drop_dishes,0.0557,0.0132,glass_breaking,review,normal,2.189,3.249,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1b87748c.wav
fsd50k_object_drop_dishes_1d037160,object_drop_dishes,0.001,0.0039,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1d037160.wav
fsd50k_object_drop_dishes_1d471f4d,object_drop_dishes,0.0269,0.1102,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1d471f4d.wav
fsd50k_object_drop_dishes_1ee83b71,object_drop_dishes,0.2444,0.3957,glass_breaking,review,high,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1ee83b71.wav
fsd50k_object_drop_dishes_20353502,object_drop_dishes,0.0072,0.0216,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_20353502.wav
fsd50k_object_drop_dishes_2158aecd,object_drop_dishes,0.0039,0.0076,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2158aecd.wav
fsd50k_object_drop_dishes_22d01fb7,object_drop_dishes,0.0877,0.0145,door_slam,review,normal,0.0,0.906,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_22d01fb7.wav
fsd50k_object_drop_dishes_2376cf9d,object_drop_dishes,0.0004,0.0018,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2376cf9d.wav
fsd50k_object_drop_dishes_239bd312,object_drop_dishes,0.0052,0.0557,running_footsteps,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_239bd312.wav
fsd50k_object_drop_dishes_242659bd,object_drop_dishes,0.0034,0.1753,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_242659bd.wav
fsd50k_object_drop_dishes_245dec9f,object_drop_dishes,0.0008,0.0021,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_245dec9f.wav
fsd50k_object_drop_dishes_255b539f,object_drop_dishes,0.0019,0.0022,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_255b539f.wav
fsd50k_object_drop_dishes_25d91001,object_drop_dishes,0.0515,0.1049,door_slam,review,high,1.548,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_25d91001.wav
fsd50k_object_drop_dishes_2673ca31,object_drop_dishes,0.0011,0.0003,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2673ca31.wav
fsd50k_object_drop_dishes_27704cbb,object_drop_dishes,0.0064,0.01,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_27704cbb.wav
fsd50k_object_drop_dishes_291a504b,object_drop_dishes,0.001,0.0026,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_291a504b.wav
fsd50k_object_drop_dishes_2960880c,object_drop_dishes,0.0043,0.0172,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2960880c.wav
fsd50k_object_drop_dishes_2a56d97c,object_drop_dishes,0.0125,0.0221,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2a56d97c.wav
fsd50k_object_drop_dishes_2a9df7a6,object_drop_dishes,0.0016,0.0022,running_footsteps,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2a9df7a6.wav
fsd50k_object_drop_dishes_2b04bd10,object_drop_dishes,0.1038,0.1097,glass_breaking,review,high,0.588,1.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2b04bd10.wav
fsd50k_object_drop_dishes_2b3cb463,object_drop_dishes,0.0219,0.0399,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2b3cb463.wav
fsd50k_object_drop_dishes_2b750c1a,object_drop_dishes,0.0105,0.093,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2b750c1a.wav
fsd50k_object_drop_dishes_2c377606,object_drop_dishes,0.001,0.0014,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2c377606.wav
fsd50k_object_drop_dishes_2d4ca118,object_drop_dishes,0.008,0.043,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2d4ca118.wav
fsd50k_object_drop_dishes_2da01df0,object_drop_dishes,0.0006,0.0003,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2da01df0.wav
fsd50k_object_drop_dishes_2e5ab973,object_drop_dishes,0.001,0.003,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2e5ab973.wav
fsd50k_object_drop_dishes_2e9b4292,object_drop_dishes,0.0415,0.004,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_2e9b4292.wav
fsd50k_object_drop_dishes_30c54341,object_drop_dishes,0.0049,0.5492,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_30c54341.wav
fsd50k_object_drop_dishes_31e831db,object_drop_dishes,0.0006,0.0004,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_31e831db.wav
fsd50k_object_drop_dishes_3216eb72,object_drop_dishes,0.0052,0.0036,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3216eb72.wav
fsd50k_object_drop_dishes_328e4d66,object_drop_dishes,0.0007,0.0004,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_328e4d66.wav
fsd50k_object_drop_dishes_32b0858a,object_drop_dishes,0.007,0.3535,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_32b0858a.wav
fsd50k_object_drop_dishes_338d5b77,object_drop_dishes,0.0116,0.007,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_338d5b77.wav
fsd50k_object_drop_dishes_34b5e6cb,object_drop_dishes,0.0074,0.0176,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_34b5e6cb.wav
fsd50k_object_drop_dishes_34ff8ecf,object_drop_dishes,0.0005,0.0009,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_34ff8ecf.wav
fsd50k_object_drop_dishes_3559c394,object_drop_dishes,0.0416,0.08,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3559c394.wav
fsd50k_object_drop_dishes_3568a3b4,object_drop_dishes,0.0235,0.0411,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3568a3b4.wav
fsd50k_object_drop_dishes_3579c79c,object_drop_dishes,0.0042,0.0036,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3579c79c.wav
fsd50k_object_drop_dishes_365f8132,object_drop_dishes,0.0015,0.0029,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_365f8132.wav
fsd50k_object_drop_dishes_37a9ebb6,object_drop_dishes,0.0056,0.0071,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_37a9ebb6.wav
fsd50k_object_drop_dishes_380060ea,object_drop_dishes,0.0068,0.0094,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_380060ea.wav
fsd50k_object_drop_dishes_38387c2c,object_drop_dishes,0.2132,0.5354,glass_breaking,review,high,0.0,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_38387c2c.wav
fsd50k_object_drop_dishes_399e26e8,object_drop_dishes,0.0081,0.0174,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_399e26e8.wav
fsd50k_object_drop_dishes_3ad361fc,object_drop_dishes,0.0505,0.0118,glass_breaking,review,normal,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3ad361fc.wav
fsd50k_object_drop_dishes_3b9fc540,object_drop_dishes,0.1292,0.0133,glass_breaking,review,normal,0.0,1.393,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3b9fc540.wav
fsd50k_object_drop_dishes_3bb99042,object_drop_dishes,0.0029,0.0044,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3bb99042.wav
fsd50k_object_drop_dishes_3c9513bc,object_drop_dishes,0.0118,0.0241,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3c9513bc.wav
fsd50k_object_drop_dishes_3d8d16ba,object_drop_dishes,0.2015,0.0222,door_slam,review,normal,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3d8d16ba.wav
fsd50k_object_drop_dishes_3f35d026,object_drop_dishes,0.0004,0.0016,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3f35d026.wav
fsd50k_object_drop_dishes_3ffded82,object_drop_dishes,0.0005,0.0012,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3ffded82.wav
fsd50k_object_drop_dishes_403edf14,object_drop_dishes,0.0024,0.1814,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_403edf14.wav
fsd50k_object_drop_dishes_44b0a04c,object_drop_dishes,0.0038,0.0092,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_44b0a04c.wav
fsd50k_object_drop_dishes_468c54f2,object_drop_dishes,0.005,0.0101,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_468c54f2.wav
fsd50k_object_drop_dishes_46c9c465,object_drop_dishes,0.0113,0.0112,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_46c9c465.wav
fsd50k_object_drop_dishes_47971950,object_drop_dishes,0.0226,0.0083,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_47971950.wav
fsd50k_object_drop_dishes_47a1f1c1,object_drop_dishes,0.0015,0.0026,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_47a1f1c1.wav
fsd50k_object_drop_dishes_47d5391a,object_drop_dishes,0.0016,0.0264,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_47d5391a.wav
fsd50k_object_drop_dishes_48aabb6e,object_drop_dishes,0.0009,0.0078,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_48aabb6e.wav
fsd50k_object_drop_dishes_48af71fb,object_drop_dishes,0.0035,0.007,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_48af71fb.wav
fsd50k_object_drop_dishes_494891fa,object_drop_dishes,0.0279,0.0065,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_494891fa.wav
fsd50k_object_drop_dishes_4bb63982,object_drop_dishes,0.0499,0.0152,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_4bb63982.wav
fsd50k_object_drop_dishes_4cf2b2be,object_drop_dishes,0.0041,0.0195,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_4cf2b2be.wav
fsd50k_object_drop_dishes_4e6040ed,object_drop_dishes,0.0044,0.0519,running_footsteps,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_4e6040ed.wav
fsd50k_object_drop_dishes_4f38be64,object_drop_dishes,0.0014,0.0034,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_4f38be64.wav
fsd50k_object_drop_dishes_507e9200,object_drop_dishes,0.0032,0.01,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_507e9200.wav
fsd50k_object_drop_dishes_51a2c8f1,object_drop_dishes,0.0006,0.001,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_51a2c8f1.wav
fsd50k_object_drop_dishes_51c98315,object_drop_dishes,0.0571,0.1198,door_slam,review,high,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_51c98315.wav
fsd50k_object_drop_dishes_547fa5e3,object_drop_dishes,0.0032,0.4641,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_547fa5e3.wav
fsd50k_object_drop_dishes_555f6a50,object_drop_dishes,0.5771,0.0065,glass_breaking,auto_accept,,0.0,1.236,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_555f6a50.wav
fsd50k_object_drop_dishes_55ac43bc,object_drop_dishes,0.0031,0.0014,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_55ac43bc.wav
fsd50k_object_drop_dishes_55c0aa12,object_drop_dishes,0.0006,0.0138,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_55c0aa12.wav
fsd50k_object_drop_dishes_580825a4,object_drop_dishes,0.0091,0.0097,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_580825a4.wav
fsd50k_object_drop_dishes_59dc827e,object_drop_dishes,0.0167,0.004,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_59dc827e.wav
fsd50k_object_drop_dishes_5a64d664,object_drop_dishes,0.0052,0.1046,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5a64d664.wav
fsd50k_object_drop_dishes_5a9fb364,object_drop_dishes,0.0049,0.5189,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5a9fb364.wav
fsd50k_object_drop_dishes_5b0ea5c4,object_drop_dishes,0.004,0.0045,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5b0ea5c4.wav
fsd50k_object_drop_dishes_5cc7b7a6,object_drop_dishes,0.0543,0.0793,glass_breaking,review,high,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5cc7b7a6.wav
fsd50k_object_drop_dishes_5ceb6fc6,object_drop_dishes,0.0004,0.0017,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5ceb6fc6.wav
fsd50k_object_drop_dishes_5d3fba0a,object_drop_dishes,0.0116,0.0098,door_slam,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5d3fba0a.wav
fsd50k_object_drop_dishes_5e23bcea,object_drop_dishes,0.1331,0.0048,glass_breaking,review,normal,0.0,0.683,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5e23bcea.wav
fsd50k_object_drop_dishes_5f0d6ffb,object_drop_dishes,0.0644,0.0494,door_slam,review,normal,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5f0d6ffb.wav
fsd50k_object_drop_dishes_5f5259b2,object_drop_dishes,0.0004,0.0027,glass_breaking,review,normal,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_5f5259b2.wav
