priority,file_id,class_id,p_target,p_confusable,top_confusable,onset,offset,path_norm
normal,fsd50k_laughter_899a24e9,laughter,0.1325,0.0014,scream,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_899a24e9.wav
normal,fsd50k_laughter_6070c5db,laughter,0.1322,0.0026,scream,0.589,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6070c5db.wav
normal,fsd50k_laughter_1dd7cbfc,laughter,0.1305,0.0017,scream,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1dd7cbfc.wav
normal,fsd50k_laughter_59ec6a52,laughter,0.1299,0.0015,shout_yell,0.909,1.968,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_59ec6a52.wav
normal,fsd50k_laughter_2c78abae,laughter,0.1289,0.0006,scream,0.588,1.755,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2c78abae.wav
normal,fsd50k_laughter_930546bf,laughter,0.1268,0.0029,shout_yell,12.429,14.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_930546bf.wav
normal,fsd50k_laughter_75ae7d2d,laughter,0.1243,0.0018,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75ae7d2d.wav
normal,esc50_laughter_03845830,laughter,0.1238,0.0092,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_03845830.wav
normal,fsd50k_laughter_c12e4f27,laughter,0.123,0.003,scream,0.269,1.255,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_c12e4f27.wav
normal,esc50_laughter_372c161a,laughter,0.1188,0.0006,scream,3.144,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_372c161a.wav
normal,esc50_laughter_9368b760,laughter,0.1171,0.0019,scream,2.186,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_9368b760.wav
normal,fsd50k_laughter_9cb23021,laughter,0.1158,0.0052,scream,2.187,3.315,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9cb23021.wav
normal,fsd50k_laughter_667e791c,laughter,0.1155,0.0009,shout_yell,1.229,4.567,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_667e791c.wav
normal,fsd50k_laughter_32a20234,laughter,0.115,0.002,scream,0.0,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_32a20234.wav
normal,fsd50k_laughter_6a0f00e6,laughter,0.1138,0.0037,scream,3.467,5.166,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6a0f00e6.wav
normal,esc50_laughter_3617e0ef,laughter,0.1136,0.001,scream,0.0,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_3617e0ef.wav
normal,fsd50k_laughter_28bb2280,laughter,0.1131,0.0062,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_28bb2280.wav
normal,fsd50k_laughter_9da982d8,laughter,0.1126,0.0059,scream,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9da982d8.wav
normal,fsd50k_laughter_85a628f2,laughter,0.1125,0.0003,scream,1.229,2.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_85a628f2.wav
normal,fsd50k_laughter_9932d515,laughter,0.1123,0.0143,scream,0.588,1.645,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9932d515.wav
normal,fsd50k_laughter_6df8cd12,laughter,0.112,0.0015,scream,0.0,0.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6df8cd12.wav
normal,fsd50k_laughter_358ee9c3,laughter,0.1106,0.0005,scream,0.0,2.314,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_358ee9c3.wav
normal,fsd50k_laughter_24f7638c,laughter,0.1104,0.0013,scream,0.59,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_24f7638c.wav
normal,fsd50k_laughter_0bb4144f,laughter,0.1103,0.0036,scream,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0bb4144f.wav
normal,fsd50k_laughter_c1193803,laughter,0.1099,0.0006,scream,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_c1193803.wav
normal,fsd50k_laughter_af1dada7,laughter,0.1098,0.0085,scream,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_af1dada7.wav
normal,fsd50k_laughter_673e46e6,laughter,0.1094,0.009,scream,0.91,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_673e46e6.wav
normal,fsd50k_laughter_da25c6d3,laughter,0.1093,0.0026,scream,0.909,1.968,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_da25c6d3.wav
normal,fsd50k_laughter_a46cd6ab,laughter,0.1085,0.0012,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_a46cd6ab.wav
normal,fsd50k_laughter_3363f8a2,laughter,0.1081,0.0004,scream,0.0,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3363f8a2.wav
normal,fsd50k_laughter_9fd61810,laughter,0.1073,0.0035,scream,0.0,0.931,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9fd61810.wav
normal,fsd50k_laughter_4380e280,laughter,0.1063,0.012,scream,0.91,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_4380e280.wav
normal,fsd50k_laughter_cf0d680d,laughter,0.1063,0.0035,scream,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_cf0d680d.wav
normal,fsd50k_laughter_9aec11ca,laughter,0.106,0.0007,scream,1.229,2.288,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9aec11ca.wav
normal,fsd50k_laughter_29b99e30,laughter,0.1055,0.0015,scream,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_29b99e30.wav
normal,fsd50k_laughter_110341e7,laughter,0.1045,0.0013,scream,0.266,0.79,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_110341e7.wav
normal,fsd50k_laughter_8de5520f,laughter,0.1039,0.0155,scream,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8de5520f.wav
normal,fsd50k_laughter_9b1ea9b0,laughter,0.1038,0.0271,scream,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9b1ea9b0.wav
normal,esc50_laughter_1e458a12,laughter,0.1036,0.004,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_1e458a12.wav
normal,fsd50k_laughter_0ff52151,laughter,0.1014,0.001,scream,0.0,0.718,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0ff52151.wav
normal,fsd50k_laughter_74320533,laughter,0.1008,0.0008,scream,1.866,3.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_74320533.wav
normal,fsd50k_laughter_9095ede9,laughter,0.1002,0.0045,scream,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9095ede9.wav
normal,fsd50k_laughter_63cdb164,laughter,0.0997,0.0008,scream,3.786,4.844,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_63cdb164.wav
normal,esc50_laughter_160104c7,laughter,0.0993,0.003,scream,0.589,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_160104c7.wav
normal,fsd50k_laughter_6f9eb9e2,laughter,0.0989,0.0009,shout_yell,0.269,1.646,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6f9eb9e2.wav
normal,fsd50k_laughter_069805ca,laughter,0.0986,0.0027,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_069805ca.wav
normal,fsd50k_laughter_5e06805c,laughter,0.0978,0.005,scream,0.27,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5e06805c.wav
normal,fsd50k_laughter_6ca9e737,laughter,0.097,0.0032,scream,2.188,3.247,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6ca9e737.wav
normal,fsd50k_laughter_57f28d3a,laughter,0.0968,0.0006,scream,0.589,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_57f28d3a.wav
normal,fsd50k_laughter_1c694b02,laughter,0.0961,0.0024,scream,0.0,1.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1c694b02.wav
normal,fsd50k_laughter_f9384bd5,laughter,0.0959,0.0017,scream,0.0,1.095,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_f9384bd5.wav
normal,fsd50k_laughter_7c031b4a,laughter,0.0958,0.0023,scream,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7c031b4a.wav
normal,fsd50k_laughter_d568cc9a,laughter,0.0954,0.0006,scream,2.51,5.17,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_d568cc9a.wav
normal,fsd50k_laughter_67266ded,laughter,0.0946,0.0052,scream,0.91,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_67266ded.wav
normal,fsd50k_laughter_5eee72d0,laughter,0.0942,0.0007,scream,0.59,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5eee72d0.wav
normal,fsd50k_laughter_aabb96cd,laughter,0.0938,0.001,scream,0.0,0.627,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_aabb96cd.wav
normal,fsd50k_laughter_a1ce1d7e,laughter,0.0933,0.0036,scream,0.0,0.429,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_a1ce1d7e.wav
normal,esc50_laughter_c24516da,laughter,0.0918,0.0013,scream,1.547,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_c24516da.wav
normal,fsd50k_laughter_1953d64e,laughter,0.0909,0.0019,scream,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1953d64e.wav
normal,fsd50k_laughter_f9a0915b,laughter,0.0905,0.0078,scream,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_f9a0915b.wav
normal,fsd50k_laughter_b4c2f9fe,laughter,0.09,0.0018,scream,0.0,0.72,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_b4c2f9fe.wav
normal,fsd50k_laughter_8d97ca98,laughter,0.0898,0.0012,shout_yell,0.0,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8d97ca98.wav
normal,fsd50k_laughter_101984f5,laughter,0.0897,0.0039,scream,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_101984f5.wav
normal,fsd50k_laughter_391042ef,laughter,0.0894,0.0019,scream,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_391042ef.wav
normal,esc50_laughter_1f7b0a94,laughter,0.0878,0.0018,shout_yell,0.0,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_1f7b0a94.wav
normal,fsd50k_laughter_7e9a2a2e,laughter,0.0877,0.0011,scream,1.226,2.284,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7e9a2a2e.wav
normal,fsd50k_laughter_ec19e620,laughter,0.0877,0.024,scream,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_ec19e620.wav
normal,esc50_laughter_dcb1b2c6,laughter,0.0863,0.0011,shout_yell,1.866,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_dcb1b2c6.wav
normal,fsd50k_laughter_f08f72fc,laughter,0.0856,0.003,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_f08f72fc.wav
normal,fsd50k_laughter_274ab62f,laughter,0.0853,0.003,scream,0.589,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_274ab62f.wav
normal,fsd50k_laughter_dbf6b8fa,laughter,0.0843,0.0033,scream,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_dbf6b8fa.wav
normal,fsd50k_laughter_2696ed13,laughter,0.0838,0.004,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2696ed13.wav
normal,fsd50k_laughter_e0e65a73,laughter,0.0807,0.0011,scream,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_e0e65a73.wav
normal,fsd50k_laughter_10432816,laughter,0.0804,0.0011,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10432816.wav
normal,fsd50k_laughter_347d3140,laughter,0.0783,0.0009,scream,0.0,0.801,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_347d3140.wav
normal,fsd50k_laughter_eb4329c2,laughter,0.0774,0.0012,scream,0.0,1.029,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_eb4329c2.wav
normal,fsd50k_laughter_41106523,laughter,0.0768,0.0013,scream,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_41106523.wav
normal,fsd50k_laughter_6f825c0b,laughter,0.0763,0.0034,scream,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6f825c0b.wav
normal,fsd50k_laughter_8af0214b,laughter,0.0752,0.0027,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8af0214b.wav
normal,fsd50k_laughter_c1ff2f31,laughter,0.0752,0.0016,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_c1ff2f31.wav
normal,fsd50k_laughter_ba33ad90,laughter,0.075,0.0026,scream,3.147,4.206,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_ba33ad90.wav
normal,fsd50k_laughter_5b4439ad,laughter,0.0748,0.003,scream,0.269,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5b4439ad.wav
normal,esc50_laughter_c7f7466f,laughter,0.0741,0.0181,scream,0.269,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_c7f7466f.wav
normal,fsd50k_laughter_ae410d32,laughter,0.0738,0.0061,scream,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_ae410d32.wav
normal,fsd50k_laughter_95b013e1,laughter,0.0721,0.0009,scream,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_95b013e1.wav
normal,fsd50k_laughter_af8f97c0,laughter,0.0713,0.0008,scream,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_af8f97c0.wav
normal,fsd50k_laughter_cee06bce,laughter,0.0705,0.0103,scream,0.91,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_cee06bce.wav
normal,fsd50k_laughter_acf7f739,laughter,0.07,0.0003,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_acf7f739.wav
normal,fsd50k_laughter_ba6fe2ae,laughter,0.068,0.0029,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_ba6fe2ae.wav
normal,fsd50k_laughter_bd286e1b,laughter,0.068,0.0016,scream,0.59,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_bd286e1b.wav
normal,fsd50k_laughter_dbc10ca8,laughter,0.0678,0.0028,scream,0.0,1.184,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_dbc10ca8.wav
normal,fsd50k_laughter_29e4f335,laughter,0.0675,0.0031,scream,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_29e4f335.wav
normal,fsd50k_laughter_ea44cdc9,laughter,0.0671,0.0025,scream,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_ea44cdc9.wav
normal,fsd50k_laughter_75fe2052,laughter,0.0665,0.0004,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75fe2052.wav
normal,fsd50k_laughter_5f522ac8,laughter,0.0655,0.0014,scream,2.829,3.889,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5f522ac8.wav
normal,fsd50k_laughter_6e51ccf1,laughter,0.0651,0.0036,scream,0.269,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6e51ccf1.wav
normal,fsd50k_laughter_bdfababf,laughter,0.0636,0.0011,scream,0.909,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_bdfababf.wav
normal,fsd50k_laughter_10516052,laughter,0.0631,0.0009,scream,0.0,1.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10516052.wav
normal,fsd50k_laughter_9f00a2df,laughter,0.063,0.0051,scream,0.27,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9f00a2df.wav
normal,fsd50k_laughter_9ace26bd,laughter,0.0625,0.002,scream,0.0,0.665,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9ace26bd.wav
normal,esc50_laughter_558345f5,laughter,0.0614,0.0026,scream,2.505,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\esc50_laughter_558345f5.wav
normal,fsd50k_laughter_7bb43b06,laughter,0.061,0.0037,scream,0.909,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7bb43b06.wav
normal,fsd50k_laughter_7ff1b62f,laughter,0.0608,0.0018,scream,0.269,1.314,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7ff1b62f.wav
normal,fsd50k_laughter_7cfcc5db,laughter,0.0604,0.0012,scream,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7cfcc5db.wav
normal,fsd50k_laughter_9167573c,laughter,0.0601,0.0007,scream,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9167573c.wav
normal,fsd50k_laughter_e96cea2d,laughter,0.0596,0.0028,scream,0.0,0.54,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_e96cea2d.wav
normal,fsd50k_laughter_78302651,laughter,0.0578,0.0009,scream,0.269,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_78302651.wav
normal,fsd50k_laughter_3e14b00a,laughter,0.0573,0.017,scream,0.91,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3e14b00a.wav
normal,fsd50k_laughter_21c0eabd,laughter,0.0572,0.007,scream,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_21c0eabd.wav
normal,fsd50k_laughter_8cbb2ae6,laughter,0.0567,0.002,scream,1.87,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8cbb2ae6.wav
normal,fsd50k_laughter_bc65ef3e,laughter,0.0553,0.0009,scream,1.548,2.288,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_bc65ef3e.wav
normal,fsd50k_laughter_2422176d,laughter,0.0533,0.0018,scream,0.907,1.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2422176d.wav
normal,fsd50k_laughter_11222cce,laughter,0.0526,0.0172,scream,0.908,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_11222cce.wav
normal,fsd50k_laughter_10e566bd,laughter,0.052,0.0011,scream,0.269,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10e566bd.wav
normal,fsd50k_laughter_65537e4f,laughter,0.052,0.0023,scream,1.868,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_65537e4f.wav
normal,fsd50k_object_drop_dishes_b9cdb4f2,object_drop_dishes,0.2922,0.0071,glass_breaking,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_b9cdb4f2.wav
normal,fsd50k_object_drop_dishes_3d8d16ba,object_drop_dishes,0.2015,0.0222,door_slam,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_3d8d16ba.wav
normal,fsd50k_object_drop_dishes_145fe20d,object_drop_dishes,0.1869,0.0635,door_slam,0.268,0.805,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_145fe20d.wav
normal,fsd50k_object_drop_dishes_e2c40a20,object_drop_dishes,0.1828,0.1025,glass_breaking,0.0,1.038,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e2c40a20.wav
normal,desed_object_drop_dishes_c3689da0,object_drop_dishes,0.1725,0.0871,glass_breaking,0.0,0.503,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_c3689da0.wav
normal,fsd50k_object_drop_dishes_81e4e59a,object_drop_dishes,0.1725,0.0154,door_slam,0.0,1.2,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_81e4e59a.wav
normal,fsd50k_object_drop_dishes_ff532ed3,object_drop_dishes,0.1619,0.0185,glass_breaking,0.0,0.9,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ff532ed3.wav
normal,fsd50k_object_drop_dishes_6eca1116,object_drop_dishes,0.1446,0.0348,glass_breaking,0.59,1.8,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_6eca1116.wav
